Title,Brand,Price,Prime,URL
"Maybelline New York Lash Sensational Sky High Washable Mascara Makeup, Volumizing, Lengthening, Defining, Curling, Multiplying, Buildable Formula, Very Black, 1 Count",Maybelline New York,$9.62,yes,https://www.amazon.com/Maybelline-Volumizing-Buildable-Lengthening-Multiplying/dp/B08H4FSGDW/ref=sr_1_11?qid=1689463112&s=beauty&sr=1-11
"L’Oréal Paris Makeup True Match Lumi Glotion, Natural Glow Enhancer, Illuminator Highlighter Skin Tint, for an All Day Radiant Glow, Medium, 1.35 Ounces",None,$12.97,yes,https://www.amazon.com/Paris-Makeup-True-Natural-Glow-Illuminator-Highlighter-Day-Radiant-Glow/dp/B074PTZCNX/ref=sr_1_12?qid=1689463112&s=beauty&sr=1-12
"URBAN DECAY Naked2 Basics Eyeshadow Palette, 6 Taupe & Brown Matte Neutral Shades - Ultra-Blendable, Rich Colors with Velvety Texture - Makeup Set Includes Mirror & Full-Size Pans - Great for Travel",URBAN DECAY,$33.00,yes,https://www.amazon.com/Naked2-Basics-Eyeshadow-Palette-Neutral/dp/B07LBLK57Q/ref=sr_1_13?qid=1689463112&s=beauty&sr=1-13
"IT Cosmetics Superhero Mascara - Super Black Elastic Stretch Volumizing & Lengthening Mascara - Lifts, Separates & Conditions Lashes - With Collagen, Biotin & Peptides",IT Cosmetics,$28.00,No,https://www.amazon.com/Cosmetics-Superhero-Elastic-Stretch-Volumizing/dp/B01AKTZFZU/ref=sr_1_14?qid=1689463112&s=beauty&sr=1-14
"NYX PROFESSIONAL MAKEUP Makeup Setting Spray, Matte Finish, 2.03 Fl Oz (Pack of 1)",NYX PROFESSIONAL MAKEUP,$7.99,yes,https://www.amazon.com/NYX-Professional-Makeup-Setting-Lasting/dp/B00B4YVU4G/ref=sr_1_15?qid=1689463112&s=beauty&sr=1-15
"L'Oreal Paris Voluminous Makeup Lash Paradise Mascara, Voluptuous Volume, Intense Length, Feathery Soft Full Lashes, No Flaking, No Smudging, No Clumping, Blackest Black, 1 Count, Packaging May Vary",L’Oréal Paris,$7.33,yes,https://www.amazon.com/LOreal-Paris-Voluminous-Paradise-Washable/dp/B06XF2TR11/ref=sr_1_16?qid=1689463112&s=beauty&sr=1-16
"Vespa Beauty Gel Eyeliner, Baroque",Vespa Beauty,"$22,00",No,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NzI3NDk1Nzg3NDk2NzA5OjE2ODk0NjMxMTI6c3BfbXRmX2Jyb3dzZToyMDAxNzMzOTc3NjEzOTg6OjA6Og&url=%2FGel-Eyeliner-Vespa-Beauty-Baroque%2Fdp%2FB09ZKQNBSV%2Fref%3Dsr_1_17_sspa%3Fqid%3D1689463112%26s%3Dbeauty%26sr%3D1-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1
Eyebrow Pencil-Microblading Pencil for Eyebrows-Waterproof liquid Eyebrow Pencil - with a Micro Fork Tip Applicator-eyebrow microblading pen-Creates Natural Looking Eyebrow for daily eye Makeup（01#Light Brown）,Udream,"$13,99",yes,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NzI3NDk1Nzg3NDk2NzA5OjE2ODk0NjMxMTI6c3BfbXRmX2Jyb3dzZTozMDAwMDczMDQ3NDMyMDI6OjA6Og&url=%2FEyebrow-Pencil-Microblading-Pencil-Eyebrows-Waterproof-liquid%2Fdp%2FB0CB4W1JG2%2Fref%3Dsr_1_18_sspa%3Fqid%3D1689463112%26s%3Dbeauty%26sr%3D1-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1
"LOVB LOVB Pudding Glow Korean Lip Tint | Long-Lasting Lip Gloss Tint for Glowy, Hydrated Lips | Moisturizing, Non-Sticky Glossy Lip Stain 0.14 Oz (01 RED BERRY)",LOVB LOVB,"$17,00",yes,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NzI3NDk1Nzg3NDk2NzA5OjE2ODk0NjMxMTI6c3BfbXRmX2Jyb3dzZToyMDAxNDU5ODc0Mjk3OTg6OjA6Og&url=%2FLOVB-Long-Lasting-Hydrated-Moisturizing-Non-Sticky%2Fdp%2FB0BRK6Q4CG%2Fref%3Dsr_1_19_sspa%3Fqid%3D1689463112%26s%3Dbeauty%26sr%3D1-19-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1
"Black Waterproof Mascara for Eyelash, 5D Silk Fiber Liquid Colored Lash Extensions Mascara, Long Lasting Smudge-Proof Volumizing & Lengthening Color Mascara, Vegan & Hypoallergenic Eye Makeup - 01",Generic,"$7,99",yes,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NzI3NDk1Nzg3NDk2NzA5OjE2ODk0NjMxMTI6c3BfbXRmX2Jyb3dzZTozMDAwMTM5NzEyNDA3MDI6OjA6Og&url=%2FVoluminous-Lengthening-Waterproof-Smudge-Proof-Hypoallergenic%2Fdp%2FB0C9321151%2Fref%3Dsr_1_20_sspa%3Fqid%3D1689463112%26s%3Dbeauty%26sr%3D1-20-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1
"essence | Lash Princess Curl Mascara | For Dramatic Curl & Volume | Vegan | Alcohol, Paraben Free | Cruelty Free",essence cosmetics,$4.99,yes,https://www.amazon.com/essence-Princess-Mascara-Dramatic-Fragrance/dp/B08VW5974C/ref=sr_1_21?qid=1689463112&s=beauty&sr=1-21
"e.l.f. Power Grip Primer, Gel-Based & Hydrating Face Primer For Smoothing Skin & Gripping Makeup, Moisturizes & Primes, 0.811 Fl Oz (24 ml)",e.l.f.,$9.99,yes,https://www.amazon.com/l-f-Gel-Based-Hydrating-Smoothing-Moisturizes/dp/B09XMYFTB7/ref=sr_1_22?qid=1689463112&s=beauty&sr=1-22
"MAYBELLINE Hyper Easy Liquid Pen No-Skip Eyeliner, Satin Finish, Waterproof Formula, Eye Liner Makeup, Pitch Black, 0.018 Fl Oz",Maybelline New York,$7.64,yes,https://www.amazon.com/Maybelline-New-York-Eyeliner-Waterproof/dp/B07W8JJ61X/ref=sr_1_23?qid=1689463112&s=beauty&sr=1-23
"e.l.f. Monochromatic Multi Stick, Luxuriously Creamy & Blendable Color, For Eyes, Lips & Cheeks, Dazzling Peony, 0.17 oz (5 g)",e.l.f.,$5.00,yes,https://www.amazon.com/l-f-Monochromatic-Multi-Cheeks-Dazzling/dp/B088W7L534/ref=sr_1_24?qid=1689463112&s=beauty&sr=1-24
"Garnier SkinActive Micellar Water for All Skin Types, Facial Cleanser & Makeup Remover, 13.5 Fl Oz (400mL), 1 Count (Packaging May Vary)",Garnier,$7.97,yes,https://www.amazon.com/Garnier-SkinActive-Micellar-Cleansing-Water/dp/B017PCGABI/ref=sr_1_25?qid=1689463112&s=beauty&sr=1-25
Cluster Lashes 240pcs 40D DIY Eyelash Extension D Curl Long Individual Lashes Mixed Tray Faux Mink Lash Clusters Extensions 0.07 0.10 Black (40D-0.07D-9-16mm),LAUBESS,$13.72,yes,https://www.amazon.com/DIY-Eyelash-Extension-Individual-40D-0-07D-9-16mm/dp/B09YYVHWSL/ref=sr_1_26?qid=1689463112&s=beauty&sr=1-26
"Babe Original Lash Essential Lash Serum - Fuller & Longer Looking Eyelashes, Lash Enhancing Serum, for Natural Lashes and Lash Extensions, 1mL, Starter Supply",BABE ORIGINAL,$29.00,yes,https://www.amazon.com/Babe-Lash-Eyelash-Beautiful-Strong-looking/dp/B07BKV4B6Q/ref=sr_1_27?qid=1689463112&s=beauty&sr=1-27
"Maybelline New York Instant Age Rewind Eraser Dark Circles Treatment Multi-Use Concealer, 110, 1 Count (Packaging May Vary)",None,$8.80,yes,https://www.amazon.com/Maybelline-New-York-Treatment-Multi-Use/dp/B004Y9GTOO/ref=sr_1_28?qid=1689463112&s=beauty&sr=1-28
"Revlon ColorStay Pencil Eyeliner with Built-in Sharpener, Waterproof, Smudgeproof, Longwearing Eye Makeup with Ultra-Fine Tip, 201 Black, 2 Pack",REVLON,$11.38,yes,https://www.amazon.com/ColorStay-Waterproof-Smudgeproof-Longwearing-Ultra-Fine/dp/B01J1A3TFW/ref=sr_1_29?qid=1689463112&rdc=1&s=beauty&sr=1-29
JUNO & Co. Clean 10 Cleansing Balm 10 Ingredients Makeup Remover 85g / 3.0oz,JUNO & Co.,$14.99,yes,https://www.amazon.com/JUNO-Co-Cleansing-Ingredients-Remover/dp/B08Q3CQM7X/ref=sr_1_30?qid=1689463112&s=beauty&sr=1-30
essence | Lash Princess Sculpted Volume Mascara | Paraben Free | Cruelty Free - Black (1-count),essence cosmetics,$4.99,yes,https://www.amazon.com/essence-Princess-Sculpted-Mascara-Cruelty/dp/B06WW9SJ5M/ref=sr_1_31?qid=1689463112&s=beauty&sr=1-31
"KISS Falscara DIY Eyelash Extension Remover with Natural Rosewater – Gentle Soothing Nourishing Eye Cleanser for Removal of Artificial False Synthetic Eyelashes, Lash Wisps, and Bond & Seal Adhesive",KISS,$6.49,yes,https://www.amazon.com/Kiss-KISS-Falscara-Eyelash-Remover/dp/B082MRBZZR/ref=sr_1_32?qid=1689463112&s=beauty&sr=1-32
VINNE Cushion Foundation – Essential Skin Nuder Makeup Foundation – SPF50 Sun Protection Cream Foundation – Dewy Finish and Natural Coverage – 12-Hour Long Lasting Korean Cushion Foundation- Refill not Included 0.42 Oz (#23 Natural Beige),None,"$29,99",yes,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NzI3NDk1Nzg3NDk2NzA5OjE2ODk0NjMxMTI6c3BfbXRmX2Jyb3dzZToyMDAxNzIwNDk5NzE4OTg6OjA6Og&url=%2FVINNE-Cushion-Foundation-Protection-Foundation%2Fdp%2FB0BT256689%2Fref%3Dsr_1_33_sspa%3Fqid%3D1689463112%26s%3Dbeauty%26sr%3D1-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1
"Youngfocus 3D Silk Fiber Lash Mascara, Lengthening and Thick, Volume, Long Lasting, Waterproof & Smudge-Proof, All Day Full, Long, Thick, Smudge-Proof Eyelashes, Stay All Day Waterproof Liquid Eye Liner - Best Gift",youngfocus,"$14,99",yes,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NzI3NDk1Nzg3NDk2NzA5OjE2ODk0NjMxMTI6c3BfbXRmX2Jyb3dzZToyMDAxNjk0NTc4ODk0OTg6OjA6Og&url=%2FYoungfocus-Mascara-Thickening-Lengthening-Non-Toxic%2Fdp%2FB06XC5LL3S%2Fref%3Dsr_1_34_sspa%3Fqid%3D1689463112%26s%3Dbeauty%26sr%3D1-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1
"JOURN Alpenglow Purple Concealer Color Corrector - Concealer- Brightens, Evens Out Skin, and Minimize Fine Lines - All Skin Tones - Vegan, Gluten, & Cruelty Free (12 ml)",None,"$29,99",yes,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NzI3NDk1Nzg3NDk2NzA5OjE2ODk0NjMxMTI6c3BfbXRmX2Jyb3dzZToyMDAxMjcxNjEwOTY4OTg6OjA6Og&url=%2FJOURN-Alpenglow-Purple-Concealer-Corrector%2Fdp%2FB0BGRZ4F8Z%2Fref%3Dsr_1_35_sspa%3Fqid%3D1689463112%26s%3Dbeauty%26sr%3D1-35-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1
Buxom Lash Volumizing Mascara,Buxom,$25.00 ,yes,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NzI3NDk1Nzg3NDk2NzA5OjE2ODk0NjMxMTI6c3BfbXRmX2Jyb3dzZToyMDAxNTM1OTg0MjE5OTg6OjA6Og&url=%2FBuxom-Waterproof-Volumizing-Mascara-Blackest%2Fdp%2FB07PSR8WMW%2Fref%3Dsr_1_36_sspa%3Fqid%3D1689463112%26s%3Dbeauty%26sr%3D1-36-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1
"NYX PROFESSIONAL MAKEUP Epic Ink Liner, Waterproof Liquid Eyeliner - Black, Vegan Formula",NYX PROFESSIONAL MAKEUP,"$8,00",No,https://www.amazon.com/NYX-PROFESSIONAL-MAKEUP-Waterproof-Eyeliner/dp/B074Y8LM6T/ref=sr_1_37?qid=1689463112&s=beauty&sr=1-37
"Organic Castor Oil for Eyelashes and Eyebrows - 16 fl oz, USDA Organic, Pure Hexane-Free Moisturizer Traditionally Used for Hair Growth, Natural Skin and Eyelash Serum, Cold Pressed with Beauty Kit",None,$14.99,yes,https://www.amazon.com/Viva-Naturals-Certified-Organic-Castor/dp/B071RD69HX/ref=sr_1_38?qid=1689463112&s=beauty&sr=1-38
"NYX PROFESSIONAL MAKEUP Mechanical Eyeliner Pencil, Black",NYX PROFESSIONAL MAKEUP,$5.79,yes,https://www.amazon.com/NYX-Mechanical-Eye-Pencil-Black/dp/B005G9E9AW/ref=sr_1_39?qid=1689463112&s=beauty&sr=1-39
"L'Oréal Paris Makeup Telescopic Original Lengthening Mascara, Black, 0.27 Fl Oz (1 Count)",L’Oréal Paris,"$9,49",yes,https://www.amazon.com/Paris-Telescopic-Original-Lengthening-Mascara/dp/B004BCZ5SU/ref=sr_1_40?qid=1689463112&s=beauty&sr=1-40
NYX PROFESSIONAL MAKEUP The Brow Glue Instant Brow Styler,NYX PROFESSIONAL MAKEUP,"$7,95",No,https://www.amazon.com/NYX-PROFESSIONAL-MAKEUP-Instant-Styler/dp/B08M58SWB1/ref=sr_1_41?qid=1689463112&s=beauty&sr=1-41
"Garnier SkinActive Micellar Water For Waterproof Makeup, Facial Cleanser & Makeup Remover, 13.5 Fl Oz (400mL), 1 Count (Packaging May Vary)",Garnier,$8.97,yes,https://www.amazon.com/Garnier-SkinActive-Micellar-Cleansing-Waterproof/dp/B017PCGAXQ/ref=sr_1_42?qid=1689463112&s=beauty&sr=1-42
"L'Oréal Paris Makeup Magic Skin Beautifier Anti-Redness BB Cream Tinted Moisturizer, 1 Ounce",L’Oréal Paris,$8.99,yes,https://www.amazon.com/LOr%C3%A9al-Paris-Beautifier-Moisturizer-Anti-Redness/dp/B00L2SNFPQ/ref=sr_1_43?qid=1689463112&s=beauty&sr=1-43
"Peripera Ink the Velvet Lip Tint, Liquid Lip (0.14 fl oz, 017 ROSY NUDE)",Peripera,$9.70,yes,https://www.amazon.com/Peripera-Velvet-Tint-Liquid-0-14/dp/B08XWHJLT6/ref=sr_1_44?qid=1689463112&s=beauty&sr=1-44
"Honest Beauty 2-in-1 Extreme Length Clean Mascara + Lash Primer | Lengthening + Volumizing | EWG Verified, Vegan + Cruelty Free | Black, .27 fl oz",Honest Beauty,$17.99,yes,https://www.amazon.com/Honest-Beauty-Extreme-Length-Mascara/dp/B07F462B2D/ref=sr_1_45?qid=1689463112&s=beauty&sr=1-45
"NYX PROFESSIONAL MAKEUP Jumbo Eye Pencil, Eyeshadow & Eyeliner Pencil - Milk",NYX PROFESSIONAL MAKEUP,$5.47,yes,https://www.amazon.com/NYX-PROFESSIONAL-MAKEUP-Jumbo-Pencil/dp/B001TK4LM8/ref=sr_1_46?qid=1689463112&s=beauty&sr=1-46
NYX PROFESSIONAL MAKEUP Control Freak Eyebrow Gel - Clear,NYX PROFESSIONAL MAKEUP,$6.65,yes,https://www.amazon.com/NYX-PROFESSIONAL-MAKEUP-Control-Eyebrow/dp/B00INCDKDQ/ref=sr_1_47?qid=1689463112&s=beauty&sr=1-47
"Premium Eyelash Serum by VieBeauti, Lash Boosting Serum for Longer, Fuller Thicker Looking Lashes (3ML), (Packaging May Vary)",VieBeauti,"$28,99",yes,https://www.amazon.com/Premium-Eyelash-Eyebrow-Enhancer-VieBeauti/dp/B07R69YCX4/ref=sr_1_48?qid=1689463112&s=beauty&sr=1-48
essence | Volume Booster Lash Primer Mascara | Infused with Mango Butter and Acai Oil for Nurtured Lashes | Conditioning Mascara Primer | White | Vegan | Paraben & Cruelty Free (Pack of 1),essence cosmetics,$4.99,yes,https://www.amazon.com/essence-Booster-Lash-Primer-Clear/dp/B079X4DB3J/ref=sr_1_49?qid=1689463112&s=beauty&sr=1-49
"L'Oreal Paris Makeup Voluminous Lash Boosting Conditioning Primer Mascara, White Primer, 0.24 fl; oz.",L’Oréal Paris,$8.63,yes,https://www.amazon.com/Paris-Voluminous-Boosting-Conditioning-Mascara/dp/B01DPA6OHO/ref=sr_1_50?qid=1689463112&s=beauty&sr=1-50
"Babe Original Babe Lash Essential Eyelash Premium Growth Serum - Fuller & Longer Looking Voluminous Eyelashes, Advanced Lash Enhancing Treatment for Natural Lashes, Extensions & Eyebrows, Vegan & Cruelty-Free",BABE ORIGINAL,$49.00,yes,https://www.amazon.com/Babe-Lash-Essential-Serum-Extensions/dp/B01C2EFBZU/ref=sr_1_51?qid=1689463112&s=beauty&sr=1-51
"Elizabeth Mott Thank Me Later Eye Primer for Long-Lasting Makeup, Clear Waterproof Eyeshadow Base to Prevent Oily Lids and Creasing, 10g",Elizabeth Mott,$13.99,yes,https://www.amazon.com/Elizabeth-Mott-Long-Lasting-Waterproof-Eyeshadow/dp/B018JDMD4K/ref=sr_1_52?qid=1689463112&s=beauty&sr=1-52
"Maybelline New York Lash Sensational Washable Mascara, Lengthening and Volumizing for a Full Fan Effect, Blackest Black, 1 Count",Maybelline New York,"$8,00",yes,https://www.amazon.com/Maybelline-Sensational-Washable-Mascara-Blackest/dp/B00PFCT2R0/ref=sr_1_53?qid=1689463112&s=beauty&sr=1-53
"NYX PROFESSIONAL MAKEUP Butter Gloss, Non-Sticky Lip Gloss - Sugar Glass (Clear)",NYX PROFESSIONAL MAKEUP,$4.97,yes,https://www.amazon.com/NYX-PROFESSIONAL-MAKEUP-Butter-Non-Sticky/dp/B09SP2XHKT/ref=sr_1_54?qid=1689463112&s=beauty&sr=1-54
Milani Make It Last 3-in-1 Setting Spray and Primer- Prime + Correct + Set (2.03 Fl. Oz.) Makeup Finishing Spray and Primer - Long Lasting,Milani,"$9,35",yes,https://www.amazon.com/Milani-Setting-Spray-Prime-Correct/dp/B01N9KIKZA/ref=sr_1_55?qid=1689463112&s=beauty&sr=1-55
"Lancôme Cils Booster XL Enhancing Mascara Primer - Vitamin-Infused Conditioning Lash Primer - With Micro-Fibers, Vitamin B5 & Vitamin E",Lancôme,$30.00 ,yes,https://www.amazon.com/Lanc%C3%B4me-Cils-Booster-Enhancing-Primer/dp/B018ZXEO50/ref=sr_1_56?qid=1689463112&s=beauty&sr=1-56
"e.l.f., Instant Lift Brow Pencil, Dual-Sided, Precise, Fine Tip, Shapes, Defines, Fills Brows, Contours, Combs, Tames, Neutral Brown, 0.006 Oz",e.l.f.,$3.00,yes,https://www.amazon.com/Instant-Dual-Sided-Precise-Defines-Contours/dp/B00WAJAKOU/ref=sr_1_57?qid=1689463112&s=beauty&sr=1-57
"e.l.f. Cosmetics Brow Lift, Clear Eyebrow Shaping Wax For Holding Brows In Place, Creates A Fluffy Feathered Look",e.l.f.,$6.00,yes,https://www.amazon.com/l-f-Cosmetics-Eyebrow-Shaping-Feathered/dp/B0B42ZB835/ref=sr_1_58?qid=1689463112&s=beauty&sr=1-58
"Lancôme Lash Idôle Mascara - Lifting, Volumizing & Lengthening Mascara - Smudge Proof & Up To 24H Wear - Black",Lancôme,$30.00 ,yes,https://www.amazon.com/Lancome-Lifting-Volumizing-Mascara-Glossy/dp/B08TPCHYLW/ref=sr_1_59?qid=1689463112&s=beauty&sr=1-59
Anastasia Beverly Hills - Brow Wiz,Anastasia Beverly Hills,$22.50 ,yes,https://www.amazon.com/Anastasia-Beverly-Hills-Medium-Brown/dp/B01M5CZAXM/ref=sr_1_60?qid=1689463112&s=beauty&sr=1-60
"Neutrogena Gentle OilFree Eye Makeup Remover Cleanser for Sensitive Eyes NonGreasy Remover Removes Waterproof Mascara Dermatologist Ophthalmologist Tested, 8 Fl Oz",Neutrogena,$8.79,yes,https://www.amazon.com/Neutrogena-Non-Greasy-Waterproof-Dermatologist-Ophthalmologist/dp/B07T9JV956/ref=sr_1_53?qid=1689463115&s=beauty&sr=1-53
"NYX PROFESSIONAL MAKEUP Micro Brow Pencil, Eyebrow Pencil, Espresso, 1 Count",NYX PROFESSIONAL MAKEUP,$9.24,yes,https://www.amazon.com/NYX-PROFESSIONAL-MAKEUP-Eyebrow-Espresso/dp/B00WZQTCS8/ref=sr_1_54?qid=1689463115&s=beauty&sr=1-54
City Beauty City Lips Clear - Plumping Lip Gloss - Hydrate & Volumize - All-Day Wear - Hyaluronic Acid & Peptides Visibly Smooth Lip Wrinkles - Cruelty-Free,City Beauty,$31.50 ,yes,https://www.amazon.com/City-Beauty-Lips-Hyaluronic-Cruelty-Free/dp/B094LT5LM4/ref=sr_1_55?qid=1689463115&s=beauty&sr=1-55
KISS Falscara DIY Eyelash Extension Lengthening Wisps - Featherlight Synthetic Reusable Artificial Eyelashes Multipack of 24 Mini Lash Clusters for that Authentic Eyelash Extension Look,KISS,$6.37,yes,https://www.amazon.com/KISS-Falscara-Eyelash-Extension-Lengthening/dp/B08SQPT4W1/ref=sr_1_56?qid=1689463115&s=beauty&sr=1-56
"Catrice | Under Eye Brightener | Conceal & Brighten Dark Circles | With Hyaluronic Acid & Shea Butter | Vegan & Cruelty Free | Made Without Parabens, Alcohol, & Microplastic Particles",Catrice,$6.00,yes,https://www.amazon.com/Catrice-Brightener-Hyaluronic-Microplastic-Particles/dp/B09V1CPTR1/ref=sr_1_57?qid=1689463115&s=beauty&sr=1-57
"Maybelline New York The Falsies Lash Lift Washable Mascara Volumizing, Lengthening, Lifting, Curling, Multiplying, Eye Makeup, Blackest Black, 1 Count",Maybelline New York,"$8,50",yes,https://www.amazon.com/Maybelline-Washable-Volumizing-Lengthening-Multiplying/dp/B07W3PVLW4/ref=sr_1_58?qid=1689463115&s=beauty&sr=1-58
"e.l.f. No Budge Retractable Eyeliner, Creamy, Ultra-Pigmented & Waterproof, Creates Bold & Defined Lines, Vegan & Cruelty-Free, Black 0.006 Oz",e.l.f.,$4.00,yes,https://www.amazon.com/l-f-Cosmetics-retractable-eyeliner-waterproof/dp/B07MWSXPT1/ref=sr_1_59?qid=1689463115&s=beauty&sr=1-59
Lash Clusters DIY Eyelash Extensions 72 Clusters Lashes C D Curl B&Q LASH Mega Volume Individual Lashes Eyelash Clusters Extensions Wispy Lashes Cluster DIY at Home (NM-D-8-16MIX),B&Qaugen,$9.99,yes,https://www.amazon.com/Clusters-Eyelash-Extensions-Individual-NM-D-8-16MIX/dp/B09WHWZS2P/ref=sr_1_60?qid=1689463115&s=beauty&sr=1-60
L’Oréal Paris AGE PERFECT FACE BLURRING PRIMER,L’Oréal Paris,$9.93,yes,https://www.amazon.com/AGE-PERFECT-FACE-BLURRING-PRIMER/dp/B08GR6FPZX/ref=sr_1_61?qid=1689463115&s=beauty&sr=1-61
"KISS imPRESS Press-On Falsies Eyelash Clusters Kit, Natural, Black, Fuss Free, Invisible Band, Natural, 24 Hours, No Damage, No Sticky Residue, Gorgeous, Flawless, Quick & Easy | 20 Clusters",imPRESS,$14.97,yes,https://www.amazon.com/imPRESS-Clusters-Invisible-Gorgeous-Flawless/dp/B0BX48DR1X/ref=sr_1_62?qid=1689463115&s=beauty&sr=1-62
"Grande Cosmetics GrandeMASCARA Conditioning, Black, 0.20 Ounce (Pack of 1)",Grande Cosmetics,"$15,00",yes,https://www.amazon.com/Grande-Cosmetics-GN1005-GrandeMASCARA-Black/dp/B00BEZNBJ2/ref=sr_1_63?qid=1689463115&s=beauty&sr=1-63
"e.l.f. Hydrating Face Primer, Makeup Primer For Flawless, Smooth Skin & Long-Lasting Makeup, Fills In Pores & Fine Lines, Vegan & Cruelty-free, Small",e.l.f.,$7.49,yes,https://www.amazon.com/Hydrating-Lightweight-Lasting-Hydrates-Smooths/dp/B00HVI8WYU/ref=sr_1_64?qid=1689463115&s=beauty&sr=1-64
"twenty/twenty beauty Visionary Eye Shadow Stick, Shimmer Cream Eyeshadow Pencil, Long-Lasting Makeup that's Safe for Sensitive & Dry Eyes, Ophthalmologist Tested (Private Eye)",twenty/twenty beauty,"$24,00",yes,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMTAwNTM0ODE1OTk1Nzk0OjE2ODk0NjMxMTU6c3BfbXRmX2Jyb3dzZToyMDAxMjIwOTQzNzI5OTg6OjA6Og&url=%2Ftwenty-beauty-Visionary-Hydrating-Cruelty-Free%2Fdp%2FB0BCR977Y2%2Fref%3Dsr_1_68_sspa%3Fqid%3D1689463115%26s%3Dbeauty%26sr%3D1-68-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1
"NYX PROFESSIONAL MAKEUP Marshmellow Smoothing Primer, Vegan Face Primer, 10-In-1 Skin Benefits",NYX PROFESSIONAL MAKEUP,$12.74,yes,https://www.amazon.com/NYX-PROFESSIONAL-MAKEUP-Marshmellow-Smoothing/dp/B08MRHLJ53/ref=sr_1_69?qid=1689463115&s=beauty&sr=1-69
"Maybelline New York The Blushed Nudes Eyeshadow Palette Makeup, 12 Pigmented Matte & Shimmer Shades, Blendable Powder, 1 Count",Maybelline New York,$7.41,yes,https://www.amazon.com/Maybelline-New-York-Blushed-Nudes/dp/B00UKP1M2K/ref=sr_1_70?qid=1689463115&s=beauty&sr=1-70
