Title,Brand,Price,Prime,URL
"Maybelline New York Total Temptation Eyebrow Definer Pencil, Soft Brown, 1 Count",Maybelline New York,$8.97,yes,https://www.amazon.com/Maybelline-Temptation-Eyebrow-Definer-Pencil/dp/B074VD4X7W/ref=sr_1_71?qid=1689463115&s=beauty&sr=1-71
"Maybelline New York Dream Fresh Skin Hydrating BB cream, 8-in-1 Skin Perfecting Beauty Balm with Broad Spectrum SPF 30, Sheer Tint Coverage, Oil-Free, Light/Medium, 1 Fl Oz",None,$6.90,yes,https://www.amazon.com/Maybelline-Dream-Fresh-Medium-Packaging/dp/B008C13146/ref=sr_1_72?qid=1689463115&s=beauty&sr=1-72
"NYX PROFESSIONAL MAKEUP Mechanical Eyeliner Pencil, Brown",NYX PROFESSIONAL MAKEUP,$6.47,yes,https://www.amazon.com/NYX-Mechanical-Eye-Pencil-Brown/dp/B005G9E9FW/ref=sr_1_73?qid=1689463115&s=beauty&sr=1-73
"RevitaLash Cosmetics, RevitaLash Advanced Eyelash Conditioner, Lash Enhancing Serum, Physician Developed & Cruelty Free",RevitaLash Cosmetics,$100.00,yes,https://www.amazon.com/RevitaLash-Cosmetics-Conditioner-Physician-Developed/dp/B005CVGJFM/ref=sr_1_74?qid=1689463115&s=beauty&sr=1-74
"Grande Cosmetics GrandeBROW Brow Enhancing Serum, 8 Week Starter Supply , 1.5mL",Grande Cosmetics,$38.00,yes,https://www.amazon.com/Grande-Cosmetics-GrandeBROW-Enhancing-Starter/dp/B082WZJ69R/ref=sr_1_75?qid=1689463115&s=beauty&sr=1-75
"NOONI Korean Lip Oil - Appleberry | Lip Stain, Gift, Moisturizing, Revitalizing, and Tinting for Dry Lips with Raspberry Fruit Extract, 0.12 Fl Oz",NOONI,$9.60,yes,https://www.amazon.com/Nooni-Korean-Lip-Oil-Moisturizing/dp/B07CG7JCT8/ref=sr_1_76?qid=1689463115&s=beauty&sr=1-76
"Julep Eyeshadow 101 Crème to Powder Waterproof Eyeshadow Stick, Champagne Shimmer",Julep,$16.00,yes,https://www.amazon.com/Julep-Eyeshadow-Hypoallergenic-Waterproof-Available/dp/B01LW1983J/ref=sr_1_77?qid=1689463115&s=beauty&sr=1-77
"Garnier SkinActive Micellar Water with Vitamin C, Facial Cleanser & Makeup Remover, 13.5 Fl Oz (400mL), 2 Count (Packaging May Vary)",Garnier,$15.95,yes,https://www.amazon.com/Garnier-SkinActive-Micellar-Cleansing-Packaging/dp/B08GZHPV8J/ref=sr_1_78?qid=1689463115&s=beauty&sr=1-78
"e.l.f. Power Grip Primer + 4% Niacinamide, Gel-Based & Hydrating Face Primer, Evens Skin & Brightens, Grips Makeup, Vegan & Cruelty-Free, 0.811 Fl Oz",e.l.f.,$10.00,yes,https://www.amazon.com/l-f-Niacinamide-Gel-Based-Hydrating-Cruelty-Free/dp/B0BQQS5GBQ/ref=sr_1_79?qid=1689463115&s=beauty&sr=1-79
"L’Oreal Paris Makeup Voluminous Original Volume Building Mascara, Carbon Black, 0.26 Fl Oz",L’Oréal Paris,$8.35,yes,https://www.amazon.com/LOreal-Paris-Voluminous-Original-Building/dp/B004BCXAM8/ref=sr_1_80?qid=1689463115&s=beauty&sr=1-80
"Purple Waterproof Mascara for Eyelash, 5D Silk Fiber Liquid Colored Lash Extensions Mascara, Long Lasting Smudge-Proof Volumizing & Lengthening Color Mascara, Vegan & Hypoallergenic Eye Makeup - 05",Generic,"$7,99",yes,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMTAwNTM0ODE1OTk1Nzk0OjE2ODk0NjMxMTU6c3BfbXRmX2Jyb3dzZTozMDAwMTM5NzEyNDA4MDI6OjA6Og&url=%2FVoluminous-Lengthening-Waterproof-Smudge-Proof-Hypoallergenic%2Fdp%2FB0C935XH2T%2Fref%3Dsr_1_81_sspa%3Fqid%3D1689463115%26s%3Dbeauty%26sr%3D1-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1
"5pcs Makeup Spatula Korean Set,Including Picasso Spatula Makeup Korean Stainless Steel Makeup Palette Acrylic Cosmetic Palette,Makeup Mixing Palettes Cosmetic Spatula Tool",Voiluk,"$5,99",yes,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMTAwNTM0ODE1OTk1Nzk0OjE2ODk0NjMxMTU6c3BfbXRmX2Jyb3dzZToyMDAxNzkwMjg0MTAyOTg6OjA6Og&url=%2FSpatula-Including-Stainless-Cosmetic-Palettes%2Fdp%2FB0C1HDYPSW%2Fref%3Dsr_1_82_sspa%3Fqid%3D1689463115%26s%3Dbeauty%26sr%3D1-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1
"Advanced Eyelash Growth Serum and Brow Enhancer to Grow Thicker, Longer Lashes for Long, Luscious Lashes and Eyebrows (Eyelash Growth Serum [3mL])",TEREZ & HONOR,$22.99,yes,https://www.amazon.com/Natural-Eyelash-Enhancer-Luscious-Eyebrows/dp/B07NDN3R9P/ref=sr_1_85?qid=1689463115&s=beauty&sr=1-85
FENGZHAO 6 Colors Tattoo Magic Color Lip Stain Tint Long Lasting Lip Gloss Sets for Women Peel Off Colored Matte Sexy Colors,FENGZHAO,"$12,75",No,https://www.amazon.com/Colors-Tattoo-Magic-Lasting-Colored/dp/B082ZXL3B6/ref=sr_1_86?qid=1689463115&s=beauty&sr=1-86
"Thrive Causemetics Liquid Lash Extensions Brynn Rich Black .38oz Full Size, 0.38 Ounce (Pack of 1)",Thrive Causemetics,"$19,00",No,https://www.amazon.com/Thrive-Causemetics-Liquid-Extensions-Brynn/dp/B0B3PF5FJT/ref=sr_1_87?qid=1689463115&s=beauty&sr=1-87
Anastasia Beverly Hills - Clear Brow Gel,Anastasia Beverly Hills,$22.00,yes,https://www.amazon.com/Anastasia-Beverly-Hills-Brow-Clear/dp/B00GI21NZA/ref=sr_1_88?qid=1689463115&s=beauty&sr=1-88
"Castor Oil (2oz) + Filled Mascara Tube USDA Certified Organic, 100% Pure, Cold Pressed, Hexane Free by Live Fraiche. Stimulate Growth for Eyelashes, Eyebrows, Hair. Lash Growth Serum. Brow Treatment",Live Fraiche,$14.99,yes,https://www.amazon.com/Certified-Live-Stimulate-Eyelashes-Treatment/dp/B08CZYWRT1/ref=sr_1_89?qid=1689463115&s=beauty&sr=1-89
"BANILA CO Clean It Zero Original Cleansing Balm Makeup Remover, Balm to Oil, Double Cleanse, Face Wash",BANILA CO,$17.00,yes,https://www.amazon.com/BANILA-CO-Original-Cleansing-Remover/dp/B08358G9LY/ref=sr_1_90?qid=1689463115&s=beauty&sr=1-90
"Neutrogena Fragrance-Free Makeup Remover Wipes, Daily Facial Cleanser Towelettes, Gently Removes Oil & Makeup, Alcohol-Free Makeup Wipes, 25 ct",Neutrogena,$5.67,yes,https://www.amazon.com/Neutrogena-Remover-Cleansing-Towelettes-Fragrance/dp/B0195I8XR4/ref=sr_1_91?qid=1689463115&s=beauty&sr=1-91
"IT Cosmetics Your Skin But Better CC+ Cream - Color Correcting Cream, Full-Coverage Foundation, Hydrating Serum & SPF 50+ Sunscreen - Natural Finish - 1.08 Fl. Oz",IT Cosmetics,$47.00,yes,https://www.amazon.com/Cosmetics-Cream-Medium-Coverage-Ounces/dp/B07HLD2HC4/ref=sr_1_92?qid=1689463115&s=beauty&sr=1-92
STACY LASH Eyelash Extension Shampoo Brush / 1.69 fl.oz / 50ml / Eyelid Foaming Cleanser/Wash for Extensions & Natural Lashes/Safe Makeup Remover/Supplies for Professional & Home Use,STACY LASH,$15.99,yes,https://www.amazon.com/Extension-Stacy-Lash-Extensions-Professional/dp/B07GZWWN9Q/ref=sr_1_93?qid=1689463115&rdc=1&s=beauty&sr=1-93
"KISS So Wispy False Eyelashes Multipack #11, Full Bouncy Volume & Curl, Signature Wispy Effect, Quality Synthetic, Crisscross Pattern, Cruelty Free, Reusable and contact lens friendly, 5 Pairs",KISS,$8.97,yes,https://www.amazon.com/KISS-Eyelashes-Multipack-Signature-Crisscross/dp/B00DS4EIEE/ref=sr_1_94?qid=1689463115&s=beauty&sr=1-94
"COVERGIRL Lash Blast Clean Volume Mascara, Very Black, 0.44 Fl Oz, Pack of 1",COVERGIRL,$7.71,yes,https://www.amazon.com/COVERGIRL-Blast-Clean-Mascara-Black/dp/B08M96YZN1/ref=sr_1_95?qid=1689463115&s=beauty&sr=1-95
"e.l.f. Poreless Putty Primer, Silky, Skin-Perfecting, Lightweight, Long Lasting, Smooths, Hydrates, Minimizes Pores, Flawless Base, All-Day Wear, Flawless Finish, Ideal for All Skin Types, 0.74 Fl Oz",e.l.f.,$9.00,yes,https://www.amazon.com/l-f-Poreless-Skin-Perfecting-Lightweight-Minimizes/dp/B07NSH2B4D/ref=sr_1_96?qid=1689463115&s=beauty&sr=1-96
KISS Falscara DIY Eyelash Extension Wisp Applicator for Mistake-Proof Artificial Lash Placement – Ergonomically Designed Handle to Easily Build Your Featherlight Synthetic Reusable Eyelash Clusters,KISS,$4.99,yes,https://www.amazon.com/KISS-Falscara-Eyelash-Applicator/dp/B01MY5WRUZ/ref=sr_1_97?qid=1689463115&s=beauty&sr=1-97
URBAN DECAY Naked3 Mini Eyeshadow Palette - Rosy Neutral Shimmers & Mattes - Pigmented Eye Makeup Palette For On the Go - Ultra Blendable - Up to 12 Hour Wear,URBAN DECAY,$33.00 ,yes,https://www.amazon.com/Urban-Decay-Naked3-Eyeshadow-Palette/dp/B095PSJ7QV/ref=sr_1_98?qid=1689463115&s=beauty&sr=1-98
"essence | I Love Extreme Volume Mascara Crazy Volume | Paraben Free | Cruelty Free | Black (Pack of 1, Crazy Volume)",essence cosmetics,$4.99,yes,https://www.amazon.com/essence-Extreme-Mascara-Crazy-Cruelty/dp/B00GSUCEJ6/ref=sr_1_99?qid=1689463115&s=beauty&sr=1-99
"ANUA Heartleaf Pore Control Cleansing Oil Korean Facial Cleanser, Daily Makeup Blackheads Removal 6.7 fl oz(200ml)",ANUA,$17.90,yes,https://www.amazon.com/ANUA-Heartleaf-Cleansing-Cleanser-Blackheads/dp/B0BN2PX8V3/ref=sr_1_100?qid=1689463115&s=beauty&sr=1-100
Anastasia Beverly Hills - Mini Clear Brow Gel,Anastasia Beverly Hills,$8.10 ,yes,https://www.amazon.com/Anastasia-Beverly-Hills-Eyebrow-Travel/dp/B00JRC27TY/ref=sr_1_101?qid=1689463115&s=beauty&sr=1-101
"essence | Bye Bye Panda Eyes Tubing Mascara | Smudge-proof, Volumizing definition | Vegan, Paraben Free, Oil Free | Cruelty Free (Pack of 1)",essence cosmetics,$4.99,yes,https://www.amazon.com/essence-Mascara-Smudge-proof-Volumizing-definition/dp/B084GXBHQR/ref=sr_1_102?qid=1689463115&s=beauty&sr=1-102
"IT Cosmetics Bye Bye Pores - Poreless Finish Airbrush Powder - Universal Translucent Shade - Contains Anti-Aging Peptides, Silk, Hydrolyzed Collagen & Antioxidants - 0.23 oz",IT Cosmetics,$32.00,yes,https://www.amazon.com/COSMETICS-Bye-Pores-Translucent-Antioxidants/dp/B002YR2D5W/ref=sr_1_103?qid=1689463115&s=beauty&sr=1-103
"Maybelline Hyper Easy Liquid Pen No-Skip Waterproof Eyeliner, Satin Finish, Pitch Brown",Maybelline New York,$7.98,yes,https://www.amazon.com/Maybelline-Liquid-No-Skip-Waterproof-Eyeliner/dp/B09Y18197C/ref=sr_1_104?qid=1689463115&s=beauty&sr=1-104
"Urban Decay Perversion Volumizing Mascara - Lengthening + Lifting Eye Makeup - for Bold, Buildable, False-Lash Look - with Proteins & Amino Acids to Support Eyelash Growth – Intense Black",URBAN DECAY,$28.00,No,https://www.amazon.com/Perversion-Mascara-Bigger-Blacker-perversion/dp/B01N7PMQ9C/ref=sr_1_105?qid=1689463115&s=beauty&sr=1-105
"Grande Cosmetics GrandeBROW Brow Enhancing Serum, 0.1 Fl Oz",Grande Cosmetics,$73.00,yes,https://www.amazon.com/GrandeBROW-Brow-Enhancing-Serum-0-1/dp/B00DU1DBZW/ref=sr_1_106?qid=1689463115&s=beauty&sr=1-106
"EltaMD UV Physical Tinted Face Sunscreen, SPF 41 Tinted Mineral Sunscreen with Zinc Oxide, Water Resistant up to 40 Minutes, Protects Extra Sensitive and Post Procedure Skin, Oil Free, 3.0 oz Tube",None,$38.95 ,yes,https://www.amazon.com/EltaMD-Physical-Tinted-Sunscreen-Broad-Spectrum/dp/B00C8FVZZY/ref=sr_1_107?qid=1689463115&s=beauty&sr=1-107
"Maybelline New York Eyestudio Master Precise All Day Waterproof Liquid Eyeliner Makeup, Black, 1 Count",Maybelline New York,$6.38,yes,https://www.amazon.com/Maybelline-Eyestudio-Master-Precise-Eyeliner/dp/B07FYMBCS5/ref=sr_1_108?qid=1689463115&s=beauty&sr=1-108
"Lipstick By Wet n Wild Mega Last High-Shine Lipstick Lip Color Makeup, Bright Pink Pinky Ring",wet n wild,$1.98,yes,https://www.amazon.com/wild-Mega-High-Shine-Color-Pinky/dp/B082YQ4QWW/ref=sr_1_101?qid=1689463118&s=beauty&sr=1-101
"NYX PROFESSIONAL MAKEUP Fat Oil Lip Drip, Moisturizing, Shiny and Vegan Tinted Lip Gloss - Missed Call (Sheer Pink)",NYX PROFESSIONAL MAKEUP,$8.97,yes,https://www.amazon.com/NYX-PROFESSIONAL-MAKEUP-Moisturizing-Tinted/dp/B0BL8HY2QP/ref=sr_1_102?qid=1689463118&s=beauty&sr=1-102
"L’Oréal Paris Makeup Telescopic Original Lengthening Mascara, Carbon Black, 0.27 Fl Oz (Pack of 1)",L’Oréal Paris,$8.24,yes,https://www.amazon.com/Paris-Telescopic-Original-Lengthening-Mascara/dp/B004BCXA7S/ref=sr_1_103?qid=1689463118&s=beauty&sr=1-103
None,None,Not available,No,https://www.amazon.com/UD-Eyeshadow-Primer-Potion-Original/dp/B075FH136K/ref=sr_1_104?qid=1689463118&s=beauty&sr=1-104
"Neutrogena Gentle Oil-Free Eye Makeup Remover & Cleanser for Sensitive Eyes, Non-Greasy Makeup Remover, Removes Waterproof Mascara, Dermatologist & Ophthalmologist Tested, 3 x 5.5 fl. oz",Neutrogena,$20.46,yes,https://www.amazon.com/Neutrogena-Non-Greasy-Waterproof-Dermatologist-Ophthalmologist/dp/B088N4CB19/ref=sr_1_105?qid=1689463118&s=beauty&sr=1-105
NYX PROFESSIONAL MAKEUP Bare With Me Multitasking Primer & Setting Spray,NYX PROFESSIONAL MAKEUP,$8.31,yes,https://www.amazon.com/NYX-Prime-Refresh-Spray-Ounce/dp/B07SB2LG6S/ref=sr_1_106?qid=1689463118&s=beauty&sr=1-106
"Neutrogena Oil-Free Liquid Eye Makeup Remover, Residue-Free, Non-Greasy, Gentle & Skin-Soothing Makeup Remover Solution with Aloe & Cucumber Extract for Waterproof Mascara, 3.8 fl. oz",Neutrogena,$5.96,yes,https://www.amazon.com/Neutrogena-Oil-Free-Liquid-Makeup-Remover/dp/B00027D0DU/ref=sr_1_107?qid=1689463118&s=beauty&sr=1-107
"TOUCH IN SOL No Pore Blem Primer 1.01 fl.oz - Pore Minimizing, Sebum and Shine Control - Pore Filler Blurring Primer Before Makeup – Hydrates & Smooths Skin – With Collagen and Green Tea Extracts",Touch in Sol,$13.34,yes,https://www.amazon.com/Touch-Sol-Pore-Primer-fl-oz/dp/B00BR3VPLC/ref=sr_1_108?qid=1689463118&s=beauty&sr=1-108
ETUDE Dear Darling Water Tint Cherry Ade (21AD) | Vivid Color Lip Stain with Moisturizing Weightless & Non-sticky Finish Lip Stain | Smudge-proof & Lightweight Lip Tint | K-beauty,Etude House,$6.40,yes,https://www.amazon.com/Moisturizing-Weightless-Non-sticky-Smudge-proof-Lightweight/dp/B099RYFLSW/ref=sr_1_109?qid=1689463118&s=beauty&sr=1-109
"e.l.f. Clear Brow & Lash Mascara, Dual-Sided Clear Brow Gel & Mascara, Long-Wear Conditioning Formula, 0.084 Fl Oz",e.l.f.,$3.00,yes,https://www.amazon.com/l-f-Clear-Mascara-Crystal-Fluid/dp/B07H4CJDM3/ref=sr_1_110?qid=1689463118&s=beauty&sr=1-110
ETUDE Zero Sebum Drying Powder 4g New | Lightweight Oil Control No Sebum Loose Face Powder with 80% Mineral | Long Lasting for Setting or Foundation Makes Skin Downy,Etude House,$7.00,yes,https://www.amazon.com/Lightweight-Control-Mineral-Lasting-Foundation/dp/B09T9KWWBG/ref=sr_1_111?qid=1689463118&s=beauty&sr=1-111
"Covergirl Clump Crusher Mascara, Very Black, 0.44 Fl Oz (Pack of 1)",COVERGIRL,$9.37,yes,https://www.amazon.com/Covergirl-Clump-Crusher-Mascara-Black/dp/B0094GHGQM/ref=sr_1_112?qid=1689463118&s=beauty&sr=1-112
Anastasia Beverly Hills - Brow Freeze,Anastasia Beverly Hills,$23.00,yes,https://www.amazon.com/Anastasia-Beverly-Hills-Brow-Freeze/dp/B08TG9VGQM/ref=sr_1_117?qid=1689463118&s=beauty&sr=1-117
"NYX PROFESSIONAL MAKEUP Mechanical Eyeliner Pencil, White",NYX PROFESSIONAL MAKEUP,$6.29,yes,https://www.amazon.com/NYX-Mechanical-Eye-Pencil-White/dp/B005G9E98O/ref=sr_1_118?qid=1689463118&s=beauty&sr=1-118
"Julep Eyeshadow 101 Crème to Powder Waterproof Eyeshadow Stick, Pearl Shimmer",Julep,$16.00,yes,https://www.amazon.com/Julep-Eyeshadow-Powder-Waterproof-Shimmer/dp/B01MYM3KV7/ref=sr_1_119?qid=1689463118&s=beauty&sr=1-119
Urban Decay Naked Eyeshadow Palette - Richly Pigmented & Ultra Blendable Mattes and High-Shine Shimmers - Up to 12 Hour Wear - 12 Versatile Shades,URBAN DECAY,$35.00,yes,https://www.amazon.com/Naked-Reloaded-Eyeshadow-Palette-Urban/dp/B07PPW5DST/ref=sr_1_120?qid=1689463118&s=beauty&sr=1-120
"Lash Clusters 40D-0.07D-9-16MIX B&Q LASH Individual Lashes 280 Clusters False Eyelash 20D 30D 40D Lash Clusters Extensions Individual Lashes Cluster DIY Eyelash Extensions at Home (40D-0.07D,9-16MIX)",B&Qaugen,$12.99,yes,https://www.amazon.com/Clusters-40D-0-07D-9-16MIX-Individual-Extensions-40D-0-07D/dp/B0B2JB2JMP/ref=sr_1_121?qid=1689463118&s=beauty&sr=1-121
"e.l.f. Stay All Night Micro-Fine Setting Mist, Hydrating & Refreshing Makeup Setting Spray For 16HR Wear-time, Vegan & Cruelty-Free, 2.7 Fl Oz",e.l.f.,$10.00,yes,https://www.amazon.com/l-f-Night-Micro-Fine-Setting-hours/dp/B08JC4ZJSP/ref=sr_1_122?qid=1689463118&s=beauty&sr=1-122
"b.tan Clear Self Tan Gel | Glow Your Own Way - Transfer-Resistant Self Tanning Gel, Vegan, Cruelty Free Self Tanner, 16 Fl Oz",B.TAN,Not available,No,https://www.amazon.com/b-tan-Clear-Self-Glow-Transfer-Resistant/dp/B0BZT35KMJ/ref=sr_1_123?qid=1689463118&s=beauty&sr=1-123
"Covergirl Lash Blast Volume Mascara, Very Black",COVERGIRL,$8.98,yes,https://www.amazon.com/Covergirl-Lash-Blast-Mascara-Black/dp/B00EMAM9BC/ref=sr_1_124?qid=1689463118&s=beauty&sr=1-124
"Elizabeth Mott Thank Me Later Face Primer - Mattifying Makeup Base Primer for Shine and Oil Control - Pore Minimizer and Hides Wrinkles and Fine Lines, 30g",Elizabeth Mott,$15.99,yes,https://www.amazon.com/Thank-Primer-Paraben-free-Cruelty-Primer/dp/B073XTWVM6/ref=sr_1_125?qid=1689463118&s=beauty&sr=1-125
"e.l.f. Flawless Finish Foundation, Improves Uneven Skin Tone, Lightweight, Medium Coverage & Semi-Matte, Vegan & Cruelty-Free, Beige 0.68 Fl Oz",None,$3.30,yes,https://www.amazon.com/l-f-Cosmetics-flawless-foundation-lightweight/dp/B07MWSP8SG/ref=sr_1_126?qid=1689463118&s=beauty&sr=1-126
"NYX PROFESSIONAL MAKEUP Ultimate Shadow Palette, Eyeshadow Palette, Warm Neutrals,1 Count",NYX PROFESSIONAL MAKEUP,"$15,99",yes,https://www.amazon.com/NYX-PROFESSIONAL-MAKEUP-Ultimate-Eyeshadow/dp/B01IW02HX2/ref=sr_1_127?qid=1689463118&s=beauty&sr=1-127
Wet n Wild Mega Clear Brow & Lash Mascara,wet n wild,$2.28,yes,https://www.amazon.com/Wild-Mega-Clear-Brow-Mascara/dp/B09NXPG6D5/ref=sr_1_128?qid=1689463118&s=beauty&sr=1-128
"Prime Prometics PrimeLash Mascara for Women over 50 – Volumizing, Incredible Length in 2 Coats – Long-Stay, Zero Clumps, Hypoallergenic (Brown)",PRIME PROMETICS,$28.00,yes,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1ODQ3OTYyODcwODg1ODQ1OjE2ODk0NjMxMTg6c3BfbXRmX2Jyb3dzZToyMDAxNDcxOTYxNTg4OTg6OjA6Og&url=%2FPrime-Prometics-PrimeLash-Mascara-Women%2Fdp%2FB0BG7MWNNN%2Fref%3Dsr_1_130_sspa%3Fqid%3D1689463118%26s%3Dbeauty%26sr%3D1-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1
"Wet n Wild Ultimate Eyebrow Retractable Definer Pencil, Medium Brown, Dual-Sided Brow Brush, Fine Tip, Shapes, Defines, Fills Brow Makeup",wet n wild,$3.18,yes,https://www.amazon.com/wet-wild-Ultimate-Brow-Retractable/dp/B078KB7L4G/ref=sr_1_133?qid=1689463118&s=beauty&sr=1-133
"NYX PROFESSIONAL MAKEUP Slim Lip Pencil, Espresso",NYX PROFESSIONAL MAKEUP,$4.96,yes,https://www.amazon.com/NYX-PROFESSIONAL-MAKEUP-Pencil-Espresso/dp/B079ZX2QBD/ref=sr_1_134?qid=1689463118&s=beauty&sr=1-134
"MEICOLY White Body Glitter,Singer Concerts Music Festival Rave Accessories,Mermaid Face Glitter Gel,Sequins Glitter Face Paint,Chunky Glitter for Eye Lip Hair,Sparkling Holographic Gel for Women,50ml",MEICOLY,"$6,98",yes,https://www.amazon.com/MEICOLY-Holographic-Festival-Accessories-Sparkling/dp/B09VFKGL92/ref=sr_1_135?qid=1689463118&s=beauty&sr=1-135
LAURA GELLER NEW YORK Award-Winning Baked Balance-n-Brighten Color Correcting Powder Foundation - Fair - Buildable Light to Medium Coverage - Demi-Matte Natural Finish,None,$28.80,yes,https://www.amazon.com/Laura-Geller-York-Baked-Balance-N-Brighten/dp/B000IEMGGE/ref=sr_1_136?qid=1689463118&s=beauty&sr=1-136
Airspun Loose Powder Translucent,Airspun,$8.99,yes,https://www.amazon.com/Airspun-Loose-Powder-Translucent/dp/B0BDW1MN6Y/ref=sr_1_137?qid=1689463118&s=beauty&sr=1-137
"NYX PROFESSIONAL MAKEUP Epic Ink Liner, Waterproof Liquid Eyeliner - Brown, Vegan Formula",NYX PROFESSIONAL MAKEUP,$8.70,yes,https://www.amazon.com/NYX-Professional-Makeup-Waterproof-Formula/dp/B07JNNLL6Z/ref=sr_1_138?qid=1689463118&s=beauty&sr=1-138
"Maybelline New York Lifter Gloss, Hydrating Lip Gloss with Hyaluronic Acid, High Shine for Plumper Looking Lips, Ice, Pink Neutral, 0.18 Ounce",Maybelline New York,$6.98,yes,https://www.amazon.com/Maybelline-Hyaluronic-Hydrating-Hydrated-Fuller-Looking/dp/B085S9N6JP/ref=sr_1_139?qid=1689463118&s=beauty&sr=1-139
Bioderma - Hydrabio H2O Micellar Water - Face Cleanser and Makeup Remover - Micellar Cleansing Water for Dehydrated Sensitive Skin,Bioderma,$18.99,yes,https://www.amazon.com/Bioderma-Hydrabio-Moisturising-Removing-Solution/dp/B01ES79K4M/ref=sr_1_140?qid=1689463118&s=beauty&sr=1-140
"Maybelline New York Baby Skin Instant Pore Eraser Primer Makeup, Clear, 1 Count",Maybelline New York,$6.74,yes,https://www.amazon.com/Maybelline-Makeup-Instant-Eraser-Primer/dp/B00H56KCUU/ref=sr_1_141?qid=1689463118&s=beauty&sr=1-141
"L’Oréal Paris True Match Nude Hyaluronic Tinted Serum Foundation with 1% Hyaluronic acid, Medium 4-5, 1 fl. oz.",L’Oréal Paris,$12.81,yes,https://www.amazon.com/LOreal-Paris-Hyaluronic-Instantly-brighter/dp/B091D5RRKV/ref=sr_1_142?qid=1689463118&s=beauty&sr=1-142
Wet n Wild Mega Last Breakup Proof Liquid Waterproof Eyeliner Brush Tip Pen | Quick Drying | Smudge Resistant| Long Lasting 16 Hour Wear| Precise Ultra Fine | Black,wet n wild,$5.47,yes,https://www.amazon.com/wild-Breakup-Proof-Liquid-Eyeliner-Black/dp/B082YQ8TXR/ref=sr_1_143?qid=1689463118&rdc=1&s=beauty&sr=1-143
